"tick","Task"
2141.0,763
2142.0,783
2143.0,782
2144.0,782
2145.0,781
2146.0,781
2147.0,781
2148.0,780
2149.0,780
2150.0,779
2151.0,777
2152.0,777
2153.0,777
2154.0,775
2155.0,775
2156.0,774
2157.0,774
2158.0,774
2159.0,774
2160.0,773
2161.0,770
2162.0,770
2163.0,770
2164.0,769
2165.0,769
2166.0,768
2167.0,767
2168.0,767
2169.0,765
2170.0,765
2171.0,763
2172.0,763
2173.0,763
2174.0,761
2175.0,760
2176.0,759
2177.0,769
2178.0,769
2179.0,769
2180.0,768
2181.0,767
2182.0,776
2183.0,776
2184.0,776
2185.0,776
2186.0,776
2187.0,776
2188.0,776
2189.0,785
2190.0,785
2191.0,785
2192.0,785
2193.0,785
2194.0,785
2195.0,785
2196.0,784
2197.0,784
2198.0,784
2199.0,784
2200.0,784
2201.0,784
2202.0,784
2203.0,783
2204.0,783
2205.0,783
2206.0,783
2207.0,782
2208.0,782
2209.0,782
2210.0,791
2211.0,791
2212.0,790
2213.0,799
2214.0,797
2215.0,797
2216.0,796
2217.0,796
2218.0,796
2219.0,805
2220.0,805
2221.0,803
2222.0,803
2223.0,811
2224.0,810
2225.0,809
2226.0,809
2227.0,809
2228.0,809
2229.0,809
2230.0,807
2231.0,807
2232.0,807
2233.0,806
2234.0,816
2235.0,816
2236.0,824
2237.0,824
2238.0,834
2239.0,834
2240.0,834
2241.0,831
2242.0,831
2243.0,830
2244.0,830
2245.0,829
2246.0,829
2247.0,827
2248.0,827
2249.0,835
2250.0,835
2251.0,844
2252.0,844
2253.0,843
2254.0,842
2255.0,842
2256.0,841
2257.0,840
2258.0,840
2259.0,839
2260.0,839
2261.0,839
2262.0,839
2263.0,839
2264.0,839
2265.0,839
2266.0,838
2267.0,837
2268.0,837
2269.0,837
2270.0,836
2271.0,836
2272.0,835
2273.0,834
2274.0,834
2275.0,844
2276.0,854
2277.0,853
2278.0,853
2279.0,850
2280.0,850
2281.0,850
2282.0,849
2283.0,849
2284.0,848
2285.0,846
2286.0,845
2287.0,845
2288.0,845
2289.0,844
2290.0,844
2291.0,844
2292.0,844
2293.0,841
2294.0,841
2295.0,840
2296.0,840
2297.0,839
2298.0,839
2299.0,837
2300.0,837
2301.0,846
2302.0,846
2303.0,845
2304.0,845
2305.0,845
2306.0,845
2307.0,844
2308.0,844
2309.0,844
2310.0,842
2311.0,842
2312.0,841
2313.0,841
2314.0,841
2315.0,841
2316.0,841
2317.0,840
2318.0,848
2319.0,848
2320.0,848
2321.0,848
2322.0,848
2323.0,848
2324.0,847
2325.0,847
2326.0,847
2327.0,847
2328.0,847
2329.0,846
2330.0,846
2331.0,846
2332.0,846
2333.0,845
2334.0,845
2335.0,845
2336.0,845
2337.0,843
2338.0,842
2339.0,842
2340.0,839
2341.0,838
2342.0,838
2343.0,838
2344.0,837
2345.0,835
2346.0,835
2347.0,833
2348.0,832
2349.0,832
2350.0,829
2351.0,828
2352.0,828
2353.0,827
2354.0,826
2355.0,825
2356.0,834
2357.0,844
2358.0,852
2359.0,851
2360.0,850
2361.0,847
2362.0,846
2363.0,846
2364.0,845
2365.0,844
2366.0,843
2367.0,843
2368.0,843
2369.0,843
2370.0,843
2371.0,843
2372.0,852
2373.0,852
2374.0,851
2375.0,851
2376.0,850
2377.0,850
2378.0,847
2379.0,847
2380.0,847
2381.0,847
2382.0,846
2383.0,846
2384.0,855
2385.0,863
2386.0,863
2387.0,862
2388.0,861
2389.0,861
2390.0,861
2391.0,860
2392.0,860
2393.0,859
2394.0,859
2395.0,859
2396.0,859
2397.0,859
2398.0,858
2399.0,857
2400.0,857
2401.0,857
2402.0,857
2403.0,857
2404.0,866
2405.0,865
2406.0,865
2407.0,863
2408.0,862
2409.0,862
2410.0,861
2411.0,861
2412.0,860
2413.0,860
2414.0,859
2415.0,859
2416.0,868
2417.0,868
2418.0,877
2419.0,877
2420.0,877
2421.0,877
2422.0,875
2423.0,885
2424.0,895
2425.0,895
2426.0,895
2427.0,895
2428.0,893
2429.0,902
2430.0,902
2431.0,902
2432.0,911
2433.0,910
2434.0,909
2435.0,909
2436.0,909
2437.0,908
2438.0,907
2439.0,907
2440.0,907
2441.0,907
2442.0,906
2443.0,905
2444.0,925
2445.0,925
2446.0,924
2447.0,923
2448.0,932
2449.0,932
2450.0,932
2451.0,932
2452.0,932
2453.0,931
2454.0,931
2455.0,941
2456.0,940
2457.0,940
2458.0,939
2459.0,939
2460.0,937
2461.0,937
2462.0,935
2463.0,932
2464.0,931
2465.0,931
2466.0,931
2467.0,931
2468.0,931
2469.0,931
2470.0,930
2471.0,930
2472.0,930
2473.0,930
2474.0,929
2475.0,929
2476.0,929
2477.0,939
2478.0,939
2479.0,939
2480.0,938
2481.0,938
2482.0,938
2483.0,938
2484.0,937
2485.0,937
2486.0,937
2487.0,937
2488.0,936
2489.0,936
2490.0,934
2491.0,934
2492.0,933
2493.0,932
2494.0,932
2495.0,932
2496.0,931
2497.0,931
2498.0,930
2499.0,930
2500.0,930
2501.0,930
2502.0,929
2503.0,929
2504.0,929
2505.0,929
2506.0,929
2507.0,929
2508.0,929
2509.0,928
2510.0,928
2511.0,927
2512.0,937
2513.0,936
2514.0,935
2515.0,944
2516.0,944
2517.0,942
2518.0,941
2519.0,941
2520.0,940
2521.0,940
2522.0,939
2523.0,949
2524.0,949
2525.0,949
2526.0,949
2527.0,949
2528.0,947
2529.0,946
2530.0,946
2531.0,965
2532.0,974
2533.0,973
2534.0,973
2535.0,973
2536.0,972
2537.0,972
2538.0,972
2539.0,970
2540.0,970
2541.0,970
2542.0,969
2543.0,967
2544.0,966
2545.0,966
2546.0,965
2547.0,965
2548.0,964
2549.0,964
2550.0,964
2551.0,963
2552.0,972
2553.0,970
2554.0,969
2555.0,967
2556.0,967
2557.0,977
2558.0,977
2559.0,977
2560.0,977
2561.0,977
2562.0,977
2563.0,976
2564.0,975
2565.0,974
2566.0,984
2567.0,984
2568.0,983
2569.0,993
2570.0,992
2571.0,992
2572.0,992
2573.0,1002
2574.0,1002
2575.0,1002
2576.0,1002
2577.0,1010
2578.0,1010
2579.0,1009
2580.0,1009
2581.0,1009
2582.0,1009
2583.0,1008
2584.0,1008
2585.0,1027
2586.0,1036
2587.0,1036
2588.0,1035
2589.0,1033
2590.0,1031
2591.0,1030
2592.0,1030
2593.0,1030
2594.0,1028
2595.0,1027
2596.0,1027
2597.0,1036
2598.0,1036
2599.0,1036
2600.0,1036
2601.0,1036
2602.0,1035
2603.0,1032
2604.0,1030
2605.0,1030
2606.0,1030
2607.0,1029
2608.0,1028
2609.0,1027
2610.0,1026
2611.0,1036
2612.0,1036
2613.0,1036
2614.0,1035
2615.0,1034
2616.0,1044
2617.0,1054
2618.0,1054
2619.0,1054
2620.0,1054
2621.0,1054
2622.0,1054
2623.0,1054
2624.0,1054
2625.0,1053
2626.0,1052
2627.0,1051
2628.0,1051
2629.0,1051
2630.0,1051
2631.0,1051
2632.0,1051
2633.0,1050
2634.0,1050
2635.0,1049
2636.0,1049
2637.0,1048
2638.0,1046
2639.0,1046
2640.0,1045
2641.0,1045
2642.0,1045
2643.0,1045
2644.0,1044
2645.0,1044
2646.0,1044
2647.0,1044
2648.0,1044
2649.0,1043
2650.0,1052
2651.0,1052
2652.0,1052
2653.0,1052
2654.0,1052
2655.0,1049
2656.0,1057
2657.0,1057
2658.0,1057
2659.0,1057
2660.0,1057
2661.0,1066
2662.0,1066
2663.0,1065
2664.0,1065
2665.0,1063
2666.0,1063
2667.0,1063
2668.0,1063
2669.0,1063
2670.0,1062
2671.0,1062
2672.0,1062
2673.0,1062
2674.0,1061
2675.0,1061
2676.0,1059
2677.0,1059
2678.0,1068
2679.0,1068
2680.0,1068
2681.0,1066
2682.0,1076
2683.0,1075
2684.0,1074
2685.0,1073
2686.0,1072
2687.0,1081
2688.0,1079
2689.0,1079
2690.0,1078
2691.0,1087
2692.0,1095
2693.0,1104
2694.0,1114
2695.0,1113
2696.0,1111
2697.0,1111
2698.0,1111
2699.0,1111
2700.0,1111
2701.0,1110
2702.0,1110
2703.0,1110
2704.0,1110
2705.0,1110
2706.0,1108
2707.0,1107
2708.0,1105
2709.0,1105
2710.0,1105
2711.0,1103
2712.0,1102
2713.0,1102
2714.0,1101
2715.0,1109
2716.0,1109
2717.0,1118
2718.0,1117
2719.0,1117
2720.0,1116
2721.0,1116
2722.0,1123
2723.0,1121
2724.0,1121
2725.0,1121
2726.0,1121
2727.0,1121
2728.0,1121
2729.0,1121
2730.0,1121
2731.0,1120
2732.0,1119
2733.0,1119
2734.0,1118
2735.0,1118
2736.0,1117
2737.0,1116
2738.0,1116
2739.0,1115
2740.0,1114
2741.0,1113
2742.0,1113
2743.0,1113
2744.0,1113
2745.0,1113
2746.0,1113
2747.0,1111
2748.0,1111
2749.0,1111
2750.0,1109
2751.0,1109
2752.0,1109
2753.0,1118
2754.0,1117
2755.0,1117
2756.0,1116
2757.0,1116
2758.0,1116
2759.0,1116
2760.0,1114
2761.0,1124
2762.0,1123
2763.0,1123
2764.0,1123
2765.0,1120
2766.0,1118
2767.0,1117
2768.0,1127
2769.0,1126
2770.0,1125
2771.0,1125
2772.0,1123
2773.0,1123
2774.0,1133
2775.0,1132
2776.0,1132
2777.0,1132
2778.0,1132
2779.0,1131
2780.0,1129
2781.0,1128
2782.0,1128
2783.0,1128
2784.0,1127
2785.0,1126
2786.0,1126
2787.0,1125
2788.0,1135
2789.0,1134
2790.0,1133
2791.0,1133
2792.0,1141
2793.0,1141
2794.0,1141
2795.0,1141
2796.0,1141
2797.0,1141
2798.0,1141
2799.0,1140
2800.0,1140
2801.0,1138
2802.0,1137
2803.0,1136
2804.0,1134
2805.0,1133
2806.0,1133
2807.0,1132
2808.0,1131
2809.0,1129
2810.0,1128
2811.0,1128
2812.0,1128
2813.0,1128
2814.0,1127
2815.0,1127
2816.0,1126
2817.0,1124
2818.0,1134
2819.0,1133
2820.0,1133
2821.0,1132
2822.0,1131
2823.0,1131
2824.0,1140
2825.0,1138
2826.0,1138
2827.0,1137
2828.0,1146
2829.0,1145
2830.0,1144
2831.0,1143
2832.0,1142
2833.0,1142
2834.0,1141
2835.0,1138
2836.0,1138
2837.0,1138
2838.0,1137
2839.0,1137
2840.0,1137
2841.0,1137
2842.0,1135
2843.0,1135
2844.0,1145
2845.0,1144
2846.0,1144
2847.0,1144
2848.0,1144
2849.0,1142
2850.0,1141
2851.0,1139
2852.0,1138
2853.0,1138
2854.0,1146
2855.0,1145
2856.0,1144
2857.0,1154
2858.0,1153
2859.0,1152
2860.0,1152
2861.0,1151
2862.0,1150
2863.0,1149
2864.0,1149
2865.0,1149
2866.0,1148
2867.0,1147
2868.0,1147
2869.0,1146
2870.0,1146
2871.0,1146
2872.0,1146
2873.0,1143
2874.0,1141
2875.0,1141
2876.0,1141
2877.0,1141
2878.0,1141
2879.0,1141
2880.0,1141
2881.0,1151
2882.0,1151
2883.0,1149
2884.0,1158
2885.0,1158
2886.0,1158
2887.0,1158
2888.0,1158
2889.0,1156
2890.0,1155
2891.0,1155
2892.0,1155
2893.0,1153
2894.0,1153
2895.0,1153
2896.0,1172
2897.0,1172
2898.0,1181
2899.0,1191
2900.0,1189
2901.0,1188
2902.0,1186
2903.0,1185
2904.0,1184
2905.0,1184
2906.0,1184
2907.0,1192
2908.0,1192
2909.0,1190
2910.0,1190
2911.0,1190
2912.0,1190
2913.0,1188
2914.0,1188
2915.0,1188
2916.0,1188
2917.0,1187
2918.0,1187
2919.0,1187
2920.0,1187
2921.0,1187
2922.0,1186
2923.0,1185
2924.0,1184
2925.0,1183
2926.0,1182
2927.0,1182
2928.0,1182
2929.0,1181
2930.0,1181
2931.0,1190
2932.0,1190
2933.0,1200
2934.0,1200
2935.0,1200
2936.0,1198
2937.0,1197
2938.0,1195
2939.0,1194
2940.0,1194
2941.0,1194
2942.0,1193
2943.0,1193
2944.0,1191
2945.0,1191
2946.0,1190
2947.0,1190
2948.0,1189
2949.0,1188
2950.0,1188
2951.0,1186
2952.0,1186
2953.0,1186
2954.0,1186
2955.0,1186
2956.0,1185
2957.0,1185
2958.0,1184
2959.0,1194
2960.0,1194
2961.0,1194
2962.0,1193
2963.0,1193
2964.0,1192
2965.0,1192
2966.0,1192
2967.0,1192
2968.0,1191
2969.0,1190
2970.0,1190
2971.0,1189
2972.0,1189
2973.0,1189
2974.0,1187
2975.0,1187
2976.0,1186
2977.0,1184
2978.0,1184
2979.0,1183
2980.0,1183
2981.0,1182
2982.0,1182
2983.0,1182
2984.0,1191
2985.0,1189
2986.0,1189
2987.0,1187
2988.0,1186
2989.0,1195
2990.0,1195
2991.0,1194
2992.0,1204
2993.0,1204
2994.0,1203
2995.0,1203
2996.0,1203
2997.0,1201
2998.0,1200
2999.0,1199
3000.0,1199
3001.0,1198
3002.0,1198
3003.0,1207
3004.0,1207
3005.0,1207
3006.0,1207
3007.0,1206
3008.0,1206
3009.0,1205
3010.0,1205
3011.0,1205
3012.0,1204
3013.0,1204
3014.0,1204
3015.0,1204
3016.0,1203
3017.0,1202
3018.0,1201
3019.0,1199
3020.0,1199
3021.0,1198
3022.0,1197
3023.0,1197
3024.0,1205
3025.0,1205
3026.0,1204
3027.0,1203
3028.0,1202
3029.0,1202
3030.0,1202
3031.0,1202
3032.0,1202
3033.0,1211
3034.0,1211
3035.0,1210
3036.0,1207
3037.0,1207
3038.0,1206
3039.0,1205
3040.0,1205
3041.0,1203
3042.0,1203
3043.0,1201
3044.0,1201
3045.0,1200
3046.0,1200
3047.0,1200
3048.0,1200
3049.0,1199
3050.0,1208
3051.0,1208
3052.0,1208
3053.0,1207
3054.0,1207
3055.0,1207
3056.0,1206
3057.0,1206
3058.0,1206
3059.0,1204
3060.0,1204
3061.0,1202
3062.0,1211
3063.0,1209
3064.0,1207
3065.0,1207
3066.0,1207
3067.0,1204
3068.0,1204
3069.0,1202
3070.0,1201
3071.0,1200
3072.0,1200
3073.0,1199
3074.0,1199
3075.0,1198
3076.0,1198
3077.0,1198
3078.0,1198
3079.0,1198
3080.0,1197
3081.0,1197
3082.0,1197
3083.0,1196
3084.0,1196
3085.0,1205
3086.0,1205
3087.0,1204
3088.0,1204
3089.0,1203
3090.0,1202
3091.0,1202
3092.0,1202
3093.0,1200
3094.0,1200
3095.0,1200
3096.0,1200
3097.0,1198
3098.0,1198
3099.0,1197
3100.0,1207
3101.0,1207
3102.0,1216
3103.0,1216
3104.0,1216
3105.0,1215
3106.0,1215
3107.0,1213
3108.0,1213
3109.0,1213
3110.0,1223
3111.0,1222
3112.0,1222
3113.0,1221
3114.0,1221
3115.0,1221
3116.0,1221
3117.0,1221
3118.0,1221
3119.0,1221
3120.0,1221
3121.0,1220
3122.0,1220
3123.0,1230
3124.0,1230
3125.0,1230
3126.0,1230
3127.0,1230
3128.0,1229
3129.0,1229
3130.0,1229
3131.0,1228
3132.0,1226
3133.0,1226
3134.0,1226
3135.0,1226
3136.0,1226
3137.0,1226
3138.0,1234
3139.0,1234
3140.0,1233
3141.0,1241
3142.0,1241
3143.0,1241
3144.0,1241
3145.0,1241
3146.0,1241
3147.0,1241
3148.0,1240
3149.0,1240
3150.0,1240
3151.0,1239
3152.0,1239
3153.0,1239
3154.0,1239
3155.0,1239
3156.0,1249
3157.0,1249
3158.0,1248
3159.0,1246
3160.0,1246
3161.0,1246
3162.0,1246
3163.0,1245
3164.0,1245
3165.0,1245
3166.0,1244
3167.0,1244
3168.0,1243
3169.0,1243
3170.0,1243
3171.0,1243
3172.0,1243
3173.0,1241
3174.0,1241
3175.0,1240
3176.0,1240
3177.0,1239
3178.0,1238
3179.0,1237
3180.0,1237
3181.0,1236
3182.0,1236
3183.0,1235
3184.0,1234
3185.0,1234
3186.0,1234
3187.0,1234
3188.0,1234
3189.0,1233
3190.0,1233
3191.0,1241
3192.0,1241
3193.0,1241
3194.0,1240
3195.0,1238
3196.0,1248
3197.0,1248
3198.0,1247
3199.0,1255
3200.0,1255
3201.0,1254
3202.0,1253
3203.0,1253
3204.0,1253
3205.0,1252
3206.0,1252
3207.0,1252
3208.0,1251
3209.0,1251
3210.0,1250
3211.0,1250
3212.0,1250
3213.0,1249
3214.0,1249
3215.0,1249
3216.0,1248
3217.0,1248
3218.0,1248
3219.0,1248
3220.0,1247
3221.0,1246
3222.0,1246
3223.0,1246
3224.0,1246
3225.0,1246
3226.0,1245
3227.0,1255
3228.0,1255
3229.0,1255
3230.0,1254
3231.0,1254
3232.0,1254
3233.0,1254
3234.0,1253
3235.0,1253
3236.0,1253
3237.0,1252
3238.0,1252
3239.0,1251
3240.0,1251
3241.0,1260
3242.0,1259
3243.0,1259
3244.0,1257
3245.0,1257
3246.0,1256
3247.0,1255
3248.0,1254
3249.0,1253
3250.0,1253
3251.0,1253
3252.0,1251
3253.0,1251
3254.0,1251
3255.0,1251
3256.0,1251
3257.0,1251
3258.0,1250
3259.0,1250
3260.0,1250
3261.0,1249
3262.0,1249
3263.0,1249
3264.0,1249
3265.0,1249
3266.0,1248
3267.0,1246
3268.0,1245
3269.0,1245
3270.0,1244
3271.0,1242
3272.0,1242
3273.0,1242
3274.0,1240
3275.0,1248
3276.0,1247
3277.0,1246
3278.0,1246
3279.0,1245
3280.0,1244
3281.0,1244
3282.0,1243
3283.0,1242
3284.0,1240
3285.0,1240
3286.0,1239
3287.0,1238
3288.0,1237
3289.0,1236
3290.0,1236
3291.0,1236
3292.0,1236
3293.0,1235
3294.0,1235
3295.0,1234
3296.0,1234
3297.0,1234
3298.0,1234
3299.0,1233
3300.0,1233
3301.0,1233
3302.0,1233
3303.0,1233
3304.0,1233
3305.0,1232
3306.0,1232
3307.0,1231
3308.0,1230
3309.0,1228
3310.0,1228
3311.0,1228
3312.0,1228
3313.0,1227
3314.0,1236
3315.0,1235
3316.0,1234
3317.0,1234
3318.0,1233
3319.0,1232
3320.0,1230
3321.0,1229
3322.0,1229
3323.0,1248
3324.0,1248
3325.0,1248
3326.0,1248
3327.0,1246
3328.0,1245
3329.0,1254
3330.0,1252
3331.0,1251
3332.0,1250
3333.0,1250
3334.0,1250
3335.0,1248
3336.0,1247
3337.0,1247
3338.0,1246
3339.0,1246
3340.0,1246
3341.0,1246
3342.0,1245
3343.0,1244
3344.0,1243
3345.0,1242
3346.0,1242
3347.0,1242
3348.0,1242
3349.0,1242
3350.0,1240
3351.0,1238
3352.0,1238
3353.0,1238
3354.0,1237
3355.0,1237
3356.0,1237
3357.0,1237
3358.0,1237
3359.0,1237
3360.0,1236
3361.0,1235
3362.0,1235
3363.0,1234
3364.0,1233
3365.0,1233
3366.0,1232
3367.0,1232
3368.0,1230
3369.0,1239
3370.0,1239
3371.0,1239
3372.0,1239
3373.0,1239
3374.0,1239
3375.0,1237
3376.0,1237
3377.0,1237
3378.0,1247
3379.0,1246
3380.0,1246
3381.0,1246
3382.0,1245
3383.0,1245
3384.0,1244
3385.0,1253
3386.0,1252
3387.0,1252
3388.0,1251
3389.0,1251
3390.0,1251
3391.0,1251
3392.0,1251
3393.0,1250
3394.0,1250
3395.0,1249
3396.0,1247
3397.0,1256
3398.0,1255
3399.0,1255
3400.0,1255
3401.0,1253
3402.0,1253
3403.0,1253
3404.0,1252
3405.0,1252
3406.0,1250
3407.0,1250
3408.0,1249
3409.0,1248
3410.0,1248
3411.0,1248
3412.0,1247
3413.0,1247
3414.0,1246
3415.0,1246
3416.0,1245
3417.0,1245
3418.0,1243
3419.0,1242
3420.0,1242
3421.0,1239
3422.0,1239
3423.0,1238
3424.0,1237
3425.0,1237
3426.0,1237
3427.0,1236
3428.0,1254
3429.0,1264
3430.0,1264
3431.0,1274
3432.0,1274
3433.0,1273
3434.0,1273
3435.0,1273
3436.0,1272
3437.0,1271
3438.0,1269
3439.0,1269
3440.0,1268
3441.0,1267
3442.0,1267
3443.0,1276
3444.0,1275
3445.0,1274
3446.0,1274
3447.0,1274
3448.0,1272
3449.0,1272
3450.0,1282
3451.0,1282
3452.0,1282
3453.0,1282
3454.0,1282
3455.0,1282
3456.0,1282
3457.0,1281
3458.0,1281
3459.0,1281
3460.0,1281
3461.0,1289
3462.0,1288
3463.0,1288
3464.0,1288
3465.0,1286
3466.0,1286
3467.0,1286
3468.0,1284
3469.0,1283
3470.0,1283
3471.0,1282
3472.0,1290
3473.0,1290
3474.0,1298
3475.0,1297
3476.0,1297
3477.0,1296
3478.0,1294
3479.0,1294
3480.0,1303
3481.0,1303
3482.0,1302
3483.0,1301
3484.0,1300
3485.0,1300
3486.0,1300
3487.0,1299
3488.0,1297
3489.0,1307
3490.0,1306
3491.0,1306
3492.0,1306
3493.0,1315
3494.0,1315
3495.0,1324
3496.0,1323
3497.0,1322
3498.0,1332
3499.0,1331
3500.0,1340
3501.0,1340
3502.0,1339
3503.0,1349
3504.0,1349
3505.0,1359
3506.0,1359
3507.0,1359
3508.0,1358
3509.0,1358
3510.0,1358
3511.0,1358
3512.0,1356
3513.0,1356
3514.0,1354
3515.0,1353
3516.0,1362
3517.0,1362
3518.0,1362
3519.0,1360
3520.0,1360
3521.0,1357
3522.0,1356
3523.0,1353
3524.0,1353
3525.0,1353
3526.0,1353
3527.0,1363
3528.0,1362
3529.0,1362
3530.0,1361
3531.0,1361
3532.0,1360
3533.0,1360
3534.0,1359
3535.0,1359
3536.0,1359
3537.0,1359
3538.0,1358
3539.0,1358
3540.0,1357
3541.0,1357
3542.0,1356
3543.0,1355
3544.0,1355
3545.0,1355
3546.0,1355
3547.0,1355
3548.0,1355
3549.0,1355
3550.0,1355
3551.0,1355
3552.0,1355
3553.0,1354
3554.0,1354
3555.0,1363
3556.0,1363
3557.0,1383
3558.0,1383
3559.0,1383
3560.0,1383
3561.0,1381
3562.0,1381
3563.0,1389
3564.0,1389
3565.0,1389
3566.0,1389
3567.0,1389
3568.0,1388
3569.0,1388
3570.0,1398
3571.0,1397
3572.0,1396
3573.0,1396
3574.0,1393
3575.0,1393
3576.0,1391
3577.0,1391
3578.0,1390
3579.0,1387
3580.0,1387
3581.0,1387
3582.0,1387
3583.0,1386
3584.0,1386
3585.0,1386
3586.0,1386
3587.0,1386
3588.0,1383
3589.0,1393
3590.0,1393
3591.0,1393
3592.0,1392
3593.0,1390
3594.0,1388
3595.0,1388
3596.0,1387
3597.0,1387
3598.0,1387
3599.0,1387
3600.0,1387
3601.0,1386
3602.0,1386
3603.0,1386
3604.0,1386
3605.0,1386
3606.0,1386
3607.0,1386
3608.0,1386
3609.0,1386
3610.0,1385
3611.0,1385
3612.0,1385
3613.0,1385
3614.0,1385
3615.0,1385
3616.0,1384
3617.0,1384
3618.0,1384
3619.0,1383
3620.0,1383
3621.0,1382
3622.0,1382
3623.0,1382
3624.0,1392
3625.0,1392
3626.0,1392
3627.0,1392
3628.0,1392
3629.0,1391
3630.0,1391
3631.0,1391
3632.0,1390
3633.0,1390
3634.0,1390
3635.0,1390
3636.0,1389
3637.0,1389
3638.0,1389
3639.0,1389
3640.0,1399
3641.0,1399
3642.0,1398
3643.0,1398
3644.0,1397
3645.0,1416
3646.0,1415
3647.0,1415
3648.0,1415
3649.0,1415
3650.0,1415
3651.0,1414
3652.0,1414
3653.0,1413
3654.0,1411
3655.0,1411
3656.0,1410
3657.0,1409
3658.0,1417
3659.0,1416
3660.0,1416
3661.0,1415
3662.0,1414
3663.0,1414
3664.0,1413
3665.0,1413
3666.0,1411
3667.0,1411
3668.0,1408
3669.0,1408
3670.0,1407
3671.0,1405
3672.0,1404
3673.0,1404
3674.0,1403
3675.0,1403
3676.0,1403
3677.0,1401
3678.0,1401
3679.0,1401
3680.0,1401
3681.0,1401
3682.0,1400
3683.0,1399
3684.0,1397
3685.0,1397
3686.0,1397
3687.0,1407
3688.0,1406
3689.0,1406
3690.0,1405
3691.0,1404
3692.0,1403
3693.0,1402
3694.0,1412
3695.0,1412
3696.0,1411
3697.0,1411
3698.0,1410
3699.0,1410
3700.0,1410
3701.0,1410
3702.0,1408
3703.0,1407
3704.0,1417
3705.0,1427
3706.0,1427
3707.0,1427
3708.0,1427
3709.0,1427
3710.0,1436
3711.0,1436
3712.0,1436
3713.0,1435
3714.0,1435
3715.0,1434
3716.0,1434
3717.0,1442
3718.0,1442
3719.0,1451
3720.0,1451
3721.0,1450
3722.0,1449
3723.0,1447
3724.0,1446
3725.0,1445
3726.0,1444
3727.0,1444
3728.0,1444
3729.0,1444
3730.0,1443
3731.0,1443
3732.0,1443
3733.0,1442
3734.0,1442
3735.0,1442
3736.0,1441
3737.0,1440
3738.0,1440
3739.0,1439
3740.0,1437
3741.0,1437
3742.0,1435
3743.0,1434
3744.0,1434
3745.0,1434
3746.0,1443
3747.0,1443
3748.0,1443
3749.0,1452
3750.0,1452
3751.0,1452
3752.0,1451
3753.0,1451
3754.0,1450
3755.0,1450
3756.0,1450
3757.0,1450
3758.0,1448
3759.0,1447
3760.0,1447
3761.0,1446
3762.0,1446
3763.0,1446
3764.0,1446
3765.0,1456
3766.0,1456
3767.0,1456
3768.0,1465
3769.0,1464
3770.0,1463
3771.0,1462
3772.0,1462
3773.0,1462
3774.0,1460
3775.0,1460
3776.0,1460
3777.0,1470
3778.0,1479
3779.0,1478
3780.0,1478
3781.0,1476
3782.0,1475
3783.0,1475
3784.0,1475
3785.0,1474
3786.0,1472
3787.0,1481
3788.0,1481
3789.0,1479
3790.0,1479
3791.0,1478
3792.0,1487
3793.0,1487
3794.0,1486
3795.0,1494
3796.0,1493
3797.0,1493
3798.0,1491
3799.0,1491
3800.0,1491
3801.0,1491
3802.0,1491
3803.0,1489
3804.0,1489
3805.0,1488
3806.0,1488
3807.0,1488
3808.0,1487
3809.0,1486
3810.0,1486
3811.0,1485
3812.0,1485
3813.0,1485
3814.0,1484
3815.0,1494
3816.0,1493
3817.0,1493
3818.0,1493
3819.0,1492
3820.0,1491
3821.0,1490
3822.0,1490
3823.0,1490
3824.0,1490
3825.0,1490
3826.0,1488
3827.0,1497
3828.0,1506
3829.0,1506
3830.0,1506
3831.0,1506
3832.0,1506
3833.0,1505
3834.0,1505
3835.0,1505
3836.0,1505
3837.0,1504
3838.0,1503
3839.0,1503
3840.0,1503
3841.0,1503
3842.0,1502
3843.0,1512
3844.0,1512
3845.0,1512
3846.0,1512
3847.0,1512
3848.0,1512
3849.0,1512
3850.0,1511
3851.0,1510
3852.0,1509
3853.0,1509
3854.0,1509
3855.0,1508
3856.0,1506
3857.0,1506
3858.0,1506
3859.0,1506
3860.0,1506
3861.0,1506
3862.0,1505
3863.0,1504
3864.0,1504
3865.0,1504
3866.0,1503
3867.0,1511
3868.0,1511
3869.0,1511
3870.0,1509
3871.0,1509
3872.0,1507
3873.0,1507
3874.0,1507
3875.0,1506
3876.0,1515
3877.0,1515
3878.0,1514
3879.0,1514
3880.0,1513
3881.0,1512
3882.0,1511
3883.0,1511
3884.0,1510
3885.0,1510
3886.0,1509
3887.0,1509
3888.0,1509
3889.0,1508
3890.0,1508
3891.0,1508
3892.0,1507
3893.0,1506
3894.0,1506
3895.0,1505
3896.0,1505
3897.0,1505
3898.0,1505
3899.0,1502
3900.0,1500
3901.0,1500
3902.0,1500
3903.0,1499
3904.0,1499
3905.0,1497
3906.0,1496
3907.0,1496
3908.0,1495
3909.0,1495
3910.0,1495
3911.0,1492
3912.0,1492
3913.0,1492
3914.0,1492
3915.0,1492
3916.0,1491
3917.0,1491
3918.0,1490
3919.0,1490
3920.0,1489
3921.0,1489
3922.0,1489
3923.0,1489
3924.0,1489
3925.0,1489
3926.0,1488
3927.0,1487
3928.0,1486
3929.0,1486
3930.0,1485
3931.0,1484
3932.0,1484
3933.0,1484
3934.0,1483
3935.0,1483
3936.0,1482
3937.0,1482
3938.0,1482
3939.0,1482
3940.0,1481
3941.0,1480
3942.0,1479
3943.0,1479
